year_film,year_ceremony,ceremony,category,name,film,winner,loser,winner_ct,loser_ct,nominees
2001,2002,74,MUSIC (Original Score),Randy Newman,"Monsters, Inc.",False,True,1,3,4
2001,2002,74,MUSIC (Original Song),Music and Lyric by Randy Newman,"Monsters, Inc.",True,False,1,3,4
2001,2002,74,SOUND EDITING,"Gary Rydstrom, Michael Silvers","Monsters, Inc.",False,True,1,3,4
2001,2002,74,ANIMATED FEATURE FILM,Aron Warner,Shrek,True,False,1,1,2
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ted Elliott & Terry Rossio and Joe Stillman and Roger S.H. Schulman,Shrek,False,True,1,1,2
2001,2002,74,ART DIRECTION,Art Direction:  Aline Bonetto; Set Decoration:  Marie-Laure Valla,Amélie,False,True,0,5,5
2001,2002,74,CINEMATOGRAPHY,Bruno Delbonnel,Amélie,False,True,0,5,5
2001,2002,74,FOREIGN LANGUAGE FILM,France,Amélie,False,True,0,5,5
2001,2002,74,SOUND,"Vincent Arnardi, Guillaume Leriche, Jean Umansky",Amélie,False,True,0,5,5
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Screenplay by Guillaume Laurant and Jean-Pierre Jeunet; Dialogue by Guillaume Laurant,Amélie,False,True,0,5,5
2001,2002,74,ART DIRECTION,Art Direction:  Stuart Craig; Set Decoration:  Stephenie McMillan,Harry Potter and the Sorcerer's Stone,False,True,0,3,3
2001,2002,74,COSTUME DESIGN,Judianna Makovsky,Harry Potter and the Sorcerer's Stone,False,True,0,3,3
2001,2002,74,MUSIC (Original Score),John Williams,Harry Potter and the Sorcerer's Stone,False,True,0,3,3
2001,2002,74,CINEMATOGRAPHY,Slawomir Idziak,Black Hawk Down,False,True,2,2,4
2001,2002,74,DIRECTING,Ridley Scott,Black Hawk Down,False,True,2,2,4
2001,2002,74,FILM EDITING,Pietro Scalia,Black Hawk Down,True,False,2,2,4
2001,2002,74,SOUND,"Michael Minkler, Myron Nettinga, Chris Munro",Black Hawk Down,True,False,2,2,4
2001,2002,74,CINEMATOGRAPHY,Roger Deakins,The Man Who Wasn't There,False,True,0,1,1
2001,2002,74,COSTUME DESIGN,Milena Canonero,The Affair of the Necklace,False,True,0,1,1
2001,2002,74,DIRECTING,David Lynch,Mulholland Drive,False,True,0,1,1
2001,2002,74,DOCUMENTARY (Feature),Edet Belzberg,Children Underground,False,True,0,1,1
2001,2002,74,DOCUMENTARY (Feature),"Susan Froemke, Deborah Dickson",LaLee's Kin: The Legacy of Cotton,False,True,0,1,1
2001,2002,74,DOCUMENTARY (Feature),"Jean-Xavier de Lestrade, Denis Poncet",Murder on a Sunday Morning,True,False,1,0,1
2001,2002,74,DOCUMENTARY (Feature),"Justine Shapiro, B.Z. Goldberg",Promises,False,True,0,1,1
2001,2002,74,DOCUMENTARY (Feature),Christian Frei,War Photographer,False,True,0,1,1
2001,2002,74,DOCUMENTARY (Short Subject),Lianne Klapper McNally,Artists and Orphans: A True Drama,False,True,0,1,1
2001,2002,74,DOCUMENTARY (Short Subject),"Freida Lee Mock, Jessica Sanders",Sing!,False,True,0,1,1
2001,2002,74,DOCUMENTARY (Short Subject),"Sarah Kernochan, Lynn Appelle",Thoth,True,False,1,0,1
2001,2002,74,FILM EDITING,Dody Dorn,Memento,False,True,0,2,2
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Screenplay by Christopher Nolan; Story by Jonathan Nolan,Memento,False,True,0,2,2
2001,2002,74,FOREIGN LANGUAGE FILM,Norway,Elling,False,True,0,1,1
2001,2002,74,FOREIGN LANGUAGE FILM,India,Lagaan,False,True,0,1,1
2001,2002,74,FOREIGN LANGUAGE FILM,Bosnia & Herzegovina,No Man's Land,True,False,1,0,1
2001,2002,74,FOREIGN LANGUAGE FILM,Argentina,Son of the Bride,False,True,0,1,1
2001,2002,74,MUSIC (Original Score),John Williams,A.I. Artificial Intelligence,False,True,0,2,2
2001,2002,74,VISUAL EFFECTS,"Dennis Muren, Scott Farrar, Stan Winston, Michael Lantieri",A.I. Artificial Intelligence,False,True,0,2,2
2001,2002,74,MUSIC (Original Song),Music and Lyric by Diane Warren,Pearl Harbor,False,True,1,3,4
2001,2002,74,SOUND,"Kevin O'Connell, Greg P. Russell, Peter J. Devlin",Pearl Harbor,False,True,1,3,4
2001,2002,74,SOUND EDITING,"George Watters II, Christopher Boyes",Pearl Harbor,True,False,1,3,4
2001,2002,74,VISUAL EFFECTS,"Eric Brevig, John Frazier, Ed Hirsh, Ben Snow",Pearl Harbor,False,True,1,3,4
2001,2002,74,MUSIC (Original Song),Music and Lyric by Sting,Kate & Leopold,False,True,0,1,1
2001,2002,74,MUSIC (Original Song),Music and Lyric by Paul McCartney,Vanilla Sky,False,True,0,1,1
2001,2002,74,SHORT FILM (Animated),"Ruairi Robinson, Seamus Byrne",Fifty Percent Grey,False,True,0,1,1
2001,2002,74,SHORT FILM (Animated),Ralph Eggleston,For the Birds,True,False,1,0,1
2001,2002,74,SHORT FILM (Animated),"Cathal Gaffney, Darragh O'Connell",Give Up Yer Aul Sins,False,True,0,1,1
2001,2002,74,SHORT FILM (Animated),Cordell Barker,Strange Invaders,False,True,0,1,1
2001,2002,74,SHORT FILM (Animated),Joseph E. Merideth,Stubble Trouble,False,True,0,1,1
2001,2002,74,SHORT FILM (Live Action),"Ray McKinnon, Lisa Blount",the accountant,True,False,1,0,1
2001,2002,74,SHORT FILM (Live Action),Virgil Widrich,Copy Shop,False,True,0,1,1
2001,2002,74,SHORT FILM (Live Action),Johannes Kiefer,Gregor's Greatest Invention,False,True,0,1,1
2001,2002,74,SHORT FILM (Live Action),"Slawomir Fabicki, Bogumil Godfrejow",A Man Thing (Meska Sprawa),False,True,0,1,1
2001,2002,74,SHORT FILM (Live Action),"Kalman Apple, Shameela Bakhsh",Speed for Thespians,False,True,0,1,1
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Daniel Clowes & Terry Zwigoff,Ghost World,False,True,0,1,1
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Wes Anderson & Owen Wilson,The Royal Tenenbaums,False,True,0,1,1
2002,2003,75,ACTOR IN A LEADING ROLE,Adrien Brody,The Pianist,True,False,3,4,7
2002,2003,75,CINEMATOGRAPHY,Pawel Edelman,The Pianist,False,True,3,4,7
2002,2003,75,COSTUME DESIGN,Anna Sheppard,The Pianist,False,True,3,4,7
2002,2003,75,DIRECTING,Roman Polanski,The Pianist,True,False,3,4,7
2002,2003,75,FILM EDITING,Hervé de Luze,The Pianist,False,True,3,4,7
2002,2003,75,BEST PICTURE,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",The Pianist,False,True,3,4,7
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Ronald Harwood,The Pianist,True,False,3,4,7
2002,2003,75,ACTOR IN A LEADING ROLE,Nicolas Cage,Adaptation,False,True,1,3,4
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Chris Cooper,Adaptation,True,False,1,3,4
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Adaptation,False,True,1,3,4
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Charlie Kaufman and Donald Kaufman,Adaptation,False,True,1,3,4
2002,2003,75,ACTOR IN A LEADING ROLE,Michael Caine,The Quiet American,False,True,0,1,1
2002,2003,75,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Gangs of New York,False,True,0,10,10
2002,2003,75,ART DIRECTION,Art Direction:  Dante Ferretti; Set Decoration:  Francesca Lo Schiavo,Gangs of New York,False,True,0,10,10
2002,2003,75,CINEMATOGRAPHY,Michael Ballhaus,Gangs of New York,False,True,0,10,10
2002,2003,75,COSTUME DESIGN,Sandy Powell,Gangs of New York,False,True,0,10,10
2002,2003,75,DIRECTING,Martin Scorsese,Gangs of New York,False,True,0,10,10
2002,2003,75,FILM EDITING,Thelma Schoonmaker,Gangs of New York,False,True,0,10,10
2002,2003,75,MUSIC (Original Song),"Music and Lyric by Bono, The Edge, Adam Clayton and Larry Mullen",Gangs of New York,False,True,0,10,10
2002,2003,75,BEST PICTURE,"Alberto Grimaldi and Harvey Weinstein, Producers",Gangs of New York,False,True,0,10,10
2002,2003,75,SOUND,"Tom Fleischman, Eugene Gearty, Ivan Sharrock",Gangs of New York,False,True,0,10,10
2002,2003,75,WRITING (Original Screenplay),Screenplay by Jay Cocks and Steve Zaillian and Kenneth Lonergan; Story by Jay Cocks,Gangs of New York,False,True,0,10,10
2002,2003,75,ACTOR IN A LEADING ROLE,Jack Nicholson,About Schmidt,False,True,0,2,2
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,About Schmidt,False,True,0,2,2
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Hours,False,True,1,8,9
2002,2003,75,ACTRESS IN A LEADING ROLE,Nicole Kidman,The Hours,True,False,1,8,9
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,The Hours,False,True,1,8,9
2002,2003,75,COSTUME DESIGN,Ann Roth,The Hours,False,True,1,8,9
2002,2003,75,DIRECTING,Stephen Daldry,The Hours,False,True,1,8,9
2002,2003,75,FILM EDITING,Peter Boyle,The Hours,False,True,1,8,9
2002,2003,75,MUSIC (Original Score),Philip Glass,The Hours,False,True,1,8,9
2002,2003,75,BEST PICTURE,"Scott Rudin and Robert Fox, Producers",The Hours,False,True,1,8,9
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by David Hare,The Hours,False,True,1,8,9
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Paul Newman,Road to Perdition,False,True,1,5,6
2002,2003,75,ART DIRECTION,Art Direction:  Dennis Gassner; Set Decoration:  Nancy Haigh,Road to Perdition,False,True,1,5,6
2002,2003,75,CINEMATOGRAPHY,Conrad L. Hall,Road to Perdition,True,False,1,5,6
2002,2003,75,MUSIC (Original Score),Thomas Newman,Road to Perdition,False,True,1,5,6
2002,2003,75,SOUND,"Scott Millan, Bob Beemer, John Patrick Pritchett",Road to Perdition,False,True,1,5,6
2002,2003,75,SOUND EDITING,Scott A. Hecker,Road to Perdition,False,True,1,5,6
2002,2003,75,ACTOR IN A SUPPORTING ROLE,John C. Reilly,Chicago,False,True,6,7,13
2002,2003,75,ACTRESS IN A LEADING ROLE,Renée Zellweger,Chicago,False,True,6,7,13
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Queen Latifah,Chicago,False,True,6,7,13
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Catherine Zeta-Jones,Chicago,True,False,6,7,13
2002,2003,75,ART DIRECTION,Art Direction:  John Myhre; Set Decoration:  Gordon Sim,Chicago,True,False,6,7,13
2002,2003,75,CINEMATOGRAPHY,Dion Beebe,Chicago,False,True,6,7,13
2002,2003,75,COSTUME DESIGN,Colleen Atwood,Chicago,True,False,6,7,13
2002,2003,75,DIRECTING,Rob Marshall,Chicago,False,True,6,7,13
2002,2003,75,FILM EDITING,Martin Walsh,Chicago,True,False,6,7,13
2002,2003,75,MUSIC (Original Song),Music by John Kander; Lyric by Fred Ebb,Chicago,False,True,6,7,13
2002,2003,75,BEST PICTURE,"Martin Richards, Producer",Chicago,True,False,6,7,13
2002,2003,75,SOUND,"Michael Minkler, Dominick Tavella, David Lee",Chicago,True,False,6,7,13
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Bill Condon,Chicago,False,True,6,7,13
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Christopher Walken,Catch Me If You Can,False,True,0,2,2
2002,2003,75,MUSIC (Original Score),John Williams,Catch Me If You Can,False,True,0,2,2
2002,2003,75,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,False,True,2,4,6
2002,2003,75,ART DIRECTION,Art Direction:  Felipe Fernandez del Paso; Set Decoration:  Hania Robledo,Frida,False,True,2,4,6
2002,2003,75,COSTUME DESIGN,Julie Weiss,Frida,False,True,2,4,6
2002,2003,75,MAKEUP,"John Jackson, Beatrice De Alba",Frida,True,False,2,4,6
2002,2003,75,MUSIC (Original Score),Elliot Goldenthal,Frida,True,False,2,4,6
2002,2003,75,MUSIC (Original Song),Music by Elliot Goldenthal; Lyric by Julie Taymor,Frida,False,True,2,4,6
2002,2003,75,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,False,True,0,1,1
2002,2003,75,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,False,True,0,4,4
2002,2003,75,CINEMATOGRAPHY,Edward Lachman,Far from Heaven,False,True,0,4,4
2002,2003,75,MUSIC (Original Score),Elmer Bernstein,Far from Heaven,False,True,0,4,4
2002,2003,75,WRITING (Original Screenplay),Written by Todd Haynes,Far from Heaven,False,True,0,4,4
2002,2003,75,ANIMATED FEATURE FILM,Chris Wedge,Ice Age,False,True,0,1,1
2002,2003,75,ANIMATED FEATURE FILM,Chris Sanders,Lilo & Stitch,False,True,0,1,1
2002,2003,75,ANIMATED FEATURE FILM,Jeffrey Katzenberg,Spirit: Stallion of the Cimarron,False,True,0,1,1
2002,2003,75,ANIMATED FEATURE FILM,Hayao Miyazaki,Spirited Away,True,False,1,0,1
2002,2003,75,ANIMATED FEATURE FILM,Ron Clements,Treasure Planet,False,True,0,1,1
2002,2003,75,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah and Alan Lee,The Lord of the Rings: The Two Towers,False,True,2,4,6
2002,2003,75,FILM EDITING,Michael Horton,The Lord of the Rings: The Two Towers,False,True,2,4,6
2002,2003,75,BEST PICTURE,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",The Lord of the Rings: The Two Towers,False,True,2,4,6
2002,2003,75,SOUND,"Christopher Boyes, Michael Semanick, Michael Hedges, Hammond Peek",The Lord of the Rings: The Two Towers,False,True,2,4,6
2002,2003,75,SOUND EDITING,"Ethan Van der Ryn, Michael Hopkins",The Lord of the Rings: The Two Towers,True,False,2,4,6
2002,2003,75,VISUAL EFFECTS,"Jim Rygiel, Joe Letteri, Randall William Cook, Alex Funke",The Lord of the Rings: The Two Towers,True,False,2,4,6
2002,2003,75,DIRECTING,Pedro Almodóvar,Talk to Her,False,True,1,1,2
2002,2003,75,WRITING (Original Screenplay),Written by Pedro Almodóvar,Talk to Her,True,False,1,1,2
2002,2003,75,DOCUMENTARY (Feature),"Michael Moore, Michael Donovan",Bowling for Columbine,True,False,1,0,1
2002,2003,75,DOCUMENTARY (Feature),"Gail Dolgin, Vicente Franco",Daughter from Danang,False,True,0,1,1
2002,2003,75,DOCUMENTARY (Feature),"Malcolm Clarke, Stuart Sender",Prisoner of Paradise,False,True,0,1,1
2002,2003,75,DOCUMENTARY (Feature),"Jeffrey Blitz, Sean Welch",Spellbound,False,True,0,1,1
2002,2003,75,DOCUMENTARY (Feature),Jacques Perrin,Winged Migration,False,True,0,1,1
2002,2003,75,DOCUMENTARY (Short Subject),Alice Elliott,The Collector of Bedford Street,False,True,0,1,1
2002,2003,75,DOCUMENTARY (Short Subject),"Robert Hudson, Bobby Houston",Mighty Times: The Legacy of Rosa Parks,False,True,0,1,1
2002,2003,75,DOCUMENTARY (Short Subject),"Bill Guttentag, Robert David Port",Twin Towers,True,False,1,0,1
2002,2003,75,DOCUMENTARY (Short Subject),"Roger Weisberg, Murray Nossel",Why Can't We Be a Family Again?,False,True,0,1,1
2002,2003,75,FOREIGN LANGUAGE FILM,Mexico,El Crimen del Padre Amaro,False,True,0,1,1
2002,2003,75,FOREIGN LANGUAGE FILM,People's Republic of China,Hero,False,True,0,1,1
2002,2003,75,FOREIGN LANGUAGE FILM,Finland,The Man without a Past,False,True,0,1,1
2002,2003,75,FOREIGN LANGUAGE FILM,Germany,Nowhere in Africa,True,False,1,0,1
2002,2003,75,FOREIGN LANGUAGE FILM,The Netherlands,Zus & Zo,False,True,0,1,1
2002,2003,75,MAKEUP,"John M. Elliott, Jr., Barbara Lorenz",The Time Machine,False,True,0,1,1
2002,2003,75,MUSIC (Original Song),Music and Lyric by Paul Simon,The Wild Thornberrys Movie,False,True,0,1,1
2002,2003,75,MUSIC (Original Song),"Music by Eminem, Jeff Bass and Luis Resto; Lyric by Eminem",8 Mile,True,False,1,0,1
2002,2003,75,SHORT FILM (Animated),Tomek Baginski,The Cathedral,False,True,0,1,1
2002,2003,75,SHORT FILM (Animated),Eric Armstrong,The ChubbChubbs!,True,False,1,0,1
2002,2003,75,SHORT FILM (Animated),"Chris Stenner, Heidi Wittlinger",Das Rad,False,True,0,1,1
2002,2003,75,SHORT FILM (Animated),"Pete Docter, Roger Gould",Mike's New Car,False,True,0,1,1
2002,2003,75,SHORT FILM (Animated),Koji Yamamura,Mt. Head,False,True,0,1,1
2002,2003,75,SHORT FILM (Live Action),"Dirk Beliën, Anja Daelemans",Fait D'Hiver,False,True,0,1,1
2002,2003,75,SHORT FILM (Live Action),"Philippe Orreindy, Thomas Gaudin",I'll Wait for the Next One... (J'Attendrai Le Suivant...),False,True,0,1,1
2002,2003,75,SHORT FILM (Live Action),"Steven Pasvolsky, Joe Weatherstone",Inja (Dog),False,True,0,1,1
2002,2003,75,SHORT FILM (Live Action),"Lexi Alexander, Alexander Buono",Johnny Flynton,False,True,0,1,1
2002,2003,75,SHORT FILM (Live Action),"Martin Strange-Hansen, Mie Andreasen",This Charming Man (Der Er En Yndig Mand),True,False,1,0,1
2002,2003,75,SOUND,"Kevin O'Connell, Greg P. Russell, Ed Novick",Spider-Man,False,True,0,2,2
2002,2003,75,VISUAL EFFECTS,"John Dykstra, Scott Stokdyk, Anthony LaMolinara, John Frazier",Spider-Man,False,True,0,2,2
2002,2003,75,SOUND EDITING,"Richard Hymns, Gary Rydstrom",Minority Report,False,True,0,1,1
2002,2003,75,VISUAL EFFECTS,"Rob Coleman, Pablo Helman, John Knoll, Ben Snow",Star Wars Episode II Attack of the Clones,False,True,0,1,1
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Peter Hedges and Chris Weitz & Paul Weitz,About a Boy,False,True,0,1,1
2002,2003,75,WRITING (Original Screenplay),Written by Nia Vardalos,My Big Fat Greek Wedding,False,True,0,1,1
2002,2003,75,WRITING (Original Screenplay),Written by Carlos Cuarón and Alfonso Cuarón,Y Tu Mamá También,False,True,0,1,1
2003,2004,76,ACTOR IN A LEADING ROLE,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl,False,True,0,5,5
2003,2004,76,MAKEUP,Ve Neill and Martin Samuel,Pirates of the Caribbean: The Curse of the Black Pearl,False,True,0,5,5
2003,2004,76,SOUND EDITING,Christopher Boyes and George Watters II,Pirates of the Caribbean: The Curse of the Black Pearl,False,True,0,5,5
2003,2004,76,SOUND MIXING,"Christopher Boyes, David Parker, David Campbell and Lee Orloff",Pirates of the Caribbean: The Curse of the Black Pearl,False,True,0,5,5
2003,2004,76,VISUAL EFFECTS,"John Knoll, Hal Hickel, Charles Gibson and Terry Frazee",Pirates of the Caribbean: The Curse of the Black Pearl,False,True,0,5,5
2003,2004,76,ACTOR IN A LEADING ROLE,Ben Kingsley,House of Sand and Fog,False,True,0,3,3
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Shohreh Aghdashloo,House of Sand and Fog,False,True,0,3,3
2003,2004,76,MUSIC (Original Score),James Horner,House of Sand and Fog,False,True,0,3,3
2003,2004,76,ACTOR IN A LEADING ROLE,Jude Law,Cold Mountain,False,True,1,6,7
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Renée Zellweger,Cold Mountain,True,False,1,6,7
2003,2004,76,CINEMATOGRAPHY,John Seale,Cold Mountain,False,True,1,6,7
2003,2004,76,FILM EDITING,Walter Murch,Cold Mountain,False,True,1,6,7
2003,2004,76,MUSIC (Original Score),Gabriel Yared,Cold Mountain,False,True,1,6,7
2003,2004,76,MUSIC (Original Song),Music and Lyric by T Bone Burnett and Elvis Costello,Cold Mountain,False,True,1,6,7
2003,2004,76,MUSIC (Original Song),Music and Lyric by Sting,Cold Mountain,False,True,1,6,7
2003,2004,76,ACTOR IN A LEADING ROLE,Bill Murray,Lost in Translation,False,True,1,3,4
2003,2004,76,DIRECTING,Sofia Coppola,Lost in Translation,False,True,1,3,4
2003,2004,76,BEST PICTURE,"Ross Katz and Sofia Coppola, Producers",Lost in Translation,False,True,1,3,4
2003,2004,76,WRITING (Original Screenplay),Written by Sofia Coppola,Lost in Translation,True,False,1,3,4
2003,2004,76,ACTOR IN A LEADING ROLE,Sean Penn,Mystic River,True,False,2,4,6
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Tim Robbins,Mystic River,True,False,2,4,6
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Mystic River,False,True,2,4,6
2003,2004,76,DIRECTING,Clint Eastwood,Mystic River,False,True,2,4,6
2003,2004,76,BEST PICTURE,"Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers",Mystic River,False,True,2,4,6
2003,2004,76,WRITING (Adapted Screenplay),Screenplay by Brian Helgeland,Mystic River,False,True,2,4,6
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Alec Baldwin,The Cooler,False,True,0,1,1
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,21 Grams,False,True,0,2,2
2003,2004,76,ACTRESS IN A LEADING ROLE,Naomi Watts,21 Grams,False,True,0,2,2
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,In America,False,True,0,3,3
2003,2004,76,ACTRESS IN A LEADING ROLE,Samantha Morton,In America,False,True,0,3,3
2003,2004,76,WRITING (Original Screenplay),Written by Jim Sheridan & Naomi Sheridan & Kirsten Sheridan,In America,False,True,0,3,3
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Ken Watanabe,The Last Samurai,False,True,0,4,4
2003,2004,76,ART DIRECTION,Art Direction: Lilly Kilvert; Set Decoration: Gretchen Rau,The Last Samurai,False,True,0,4,4
2003,2004,76,COSTUME DESIGN,Ngila Dickson,The Last Samurai,False,True,0,4,4
2003,2004,76,SOUND MIXING,"Andy Nelson, Anna Behlmer and Jeff Wexler",The Last Samurai,False,True,0,4,4
2003,2004,76,ACTRESS IN A LEADING ROLE,Keisha Castle-Hughes,Whale Rider,False,True,0,1,1
2003,2004,76,ACTRESS IN A LEADING ROLE,Diane Keaton,Something's Gotta Give,False,True,0,1,1
2003,2004,76,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,True,False,1,0,1
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Patricia Clarkson,Pieces of April,False,True,0,1,1
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,Thirteen,False,True,0,1,1
2003,2004,76,ANIMATED FEATURE FILM,Aaron Blaise and Robert Walker,Brother Bear,False,True,0,1,1
2003,2004,76,ANIMATED FEATURE FILM,Andrew Stanton,Finding Nemo,True,False,1,3,4
2003,2004,76,MUSIC (Original Score),Thomas Newman,Finding Nemo,False,True,1,3,4
2003,2004,76,SOUND EDITING,Gary Rydstrom and Michael Silvers,Finding Nemo,False,True,1,3,4
2003,2004,76,WRITING (Original Screenplay),"Screenplay by Andrew Stanton, Bob Peterson and David Reynolds; Original Story by Andrew Stanton",Finding Nemo,False,True,1,3,4
2003,2004,76,ANIMATED FEATURE FILM,Sylvain Chomet,The Triplets of Belleville,False,True,0,2,2
2003,2004,76,MUSIC (Original Song),Music by Benoît Charest; Lyric by Sylvain Chomet,The Triplets of Belleville,False,True,0,2,2
